Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice 
1437.0,20.0,RL,60.0,-0.13200314767554663,Pave,,Reg,Lvl,AllPub,FR2,Gtl,mes,Norm,Norm,1Fam,1Story,4.0,6.0,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,PConc,TA,TA,No,ALQ,616.0,Unf,0.0,248.0,864.0,GasA,TA,Y,SBrkr,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Detchd,1974.0,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,5.0,2007.0,WD,Normal,120500.0
764.0,60.0,RL,82.0,-0.08516586498142323,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163.0,Unf,0.0,89.0,1252.0,GasA,Ex,Y,SBrkr,1268.0,1097.0,0.0,2365.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,1999.0,RFn,3.0,856.0,TA,TA,Y,0.0,128.0,0.0,0.0,180.0,0.0,,,,0.0,7.0,2009.0,WD,Normal,337000.0
1098.0,120.0,RL,,-0.7097355835118968,Pave,,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8.0,5.0,1986.0,1986.0,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1074.0,1074.0,GasA,Ex,Y,SBrkr,1088.0,0.0,0.0,1088.0,0.0,0.0,1.0,1.0,2.0,1.0,Gd,5.0,Typ,0.0,,Attchd,1987.0,RFn,2.0,461.0,TA,TA,Y,0.0,74.0,137.0,0.0,0.0,0.0,,,,0.0,10.0,2007.0,WD,Normal,170000.0
497.0,20.0,RL,,0.2701439400144618,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8.0,5.0,1992.0,1993.0,Hip,CompShg,BrkFace,BrkFace,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1231.0,Unf,0.0,1969.0,3200.0,GasA,Ex,Y,SBrkr,3228.0,0.0,0.0,3228.0,1.0,0.0,3.0,0.0,4.0,1.0,Gd,10.0,Typ,1.0,Gd,Attchd,1992.0,RFn,2.0,546.0,TA,TA,Y,264.0,75.0,291.0,0.0,0.0,0.0,,,,0.0,5.0,2007.0,WD,Normal,430000.0
438.0,45.0,RM,50.0,-0.458774887401989,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6.0,7.0,1926.0,2004.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,Gd,Y,SBrkr,904.0,0.0,0.0,904.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,,Detchd,1926.0,Unf,1.0,180.0,TA,TA,Y,0.0,0.0,105.0,0.0,0.0,0.0,,,,0.0,1.0,2009.0,WD,Normal,119000.0
1082.0,20.0,RL,75.0,-0.29538901753876784,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5.0,5.0,1963.0,1963.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,824.0,Unf,0.0,216.0,1040.0,GasA,Fa,Y,SBrkr,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,0.0,,Attchd,1963.0,Fin,1.0,308.0,TA,TA,Y,0.0,0.0,220.0,0.0,0.0,0.0,,MnPrv,,0.0,6.0,2010.0,WD,Normal,133000.0
639.0,30.0,RL,67.0,-0.15629318032854553,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5.0,7.0,1910.0,1950.0,Gable,CompShg,MetalSd,Wd Sdng,,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,796.0,796.0,GasA,Gd,Y,FuseA,796.0,0.0,0.0,796.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,,,,,0.0,0.0,,,P,328.0,0.0,164.0,0.0,0.0,0.0,,MnPrv,,0.0,5.0,2008.0,WD,Normal,85000.0
355.0,50.0,RL,60.0,-0.19735749562083513,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6.0,5.0,1940.0,2000.0,Gable,CompShg,Wd Sdng,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,388.0,Unf,0.0,552.0,940.0,GasA,Ex,Y,SBrkr,1192.0,403.0,0.0,1595.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,2.0,Gd,Attchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,108.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD,Normal,140000.0
967.0,50.0,RL,130.0,-0.06664879973025815,Pave,,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5.0,7.0,1940.0,1950.0,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,Gd,BrkTil,TA,Fa,No,Rec,428.0,Unf,0.0,300.0,728.0,GasA,Ex,Y,SBrkr,976.0,332.0,0.0,1308.0,1.0,0.0,1.0,1.0,2.0,1.0,TA,7.0,Min2,2.0,TA,Detchd,1940.0,Unf,1.0,256.0,TA,TA,Y,0.0,70.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,WD,Normal,160000.0
1418.0,60.0,RL,,0.689827777736456,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,731.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,781.0,Unf,0.0,503.0,1284.0,GasA,Ex,Y,SBrkr,1310.0,1140.0,0.0,2450.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1998.0,Fin,3.0,1069.0,TA,TA,Y,0.0,126.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2009.0,WD,Normal,340000.0
226.0,160.0,RM,21.0,-0.929326192608066,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5.0,5.0,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,142.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,630.0,630.0,GasA,TA,Y,SBrkr,630.0,672.0,0.0,1302.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,,Detchd,1991.0,Unf,1.0,280.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2009.0,COD,Abnorml,112000.0
155.0,30.0,RM,84.0,0.12287880931107843,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6.0,5.0,1923.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1200.0,1200.0,GasA,TA,Y,FuseA,1200.0,0.0,0.0,1200.0,0.0,0.0,1.0,0.0,4.0,1.0,TA,7.0,Typ,0.0,,Detchd,1923.0,Unf,1.0,312.0,Fa,Fa,Y,0.0,0.0,228.0,0.0,0.0,0.0,,,,0.0,3.0,2006.0,WD,Family,125000.0
1215.0,85.0,RL,69.0,-0.0007498322187589447,Pave,,IR1,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,SFoyer,5.0,5.0,1962.0,1962.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,784.0,Unf,0.0,141.0,925.0,GasA,TA,Y,SBrkr,999.0,0.0,0.0,999.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Attchd,1962.0,Unf,1.0,300.0,TA,TA,Y,150.0,72.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,WD,Normal,134500.0
240.0,50.0,RL,52.0,-0.16021444120526282,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6.0,4.0,1945.0,1950.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,94.0,Unf,0.0,641.0,735.0,GasA,TA,Y,FuseA,798.0,689.0,0.0,1487.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Detchd,1949.0,Unf,1.0,220.0,TA,TA,Y,0.0,140.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,4.0,2010.0,WD,Normal,113000.0
41.0,20.0,RL,84.0,-0.16925512600436107,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,6.0,5.0,1965.0,1965.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,TA,TA,CBlock,TA,TA,No,Rec,643.0,Unf,0.0,445.0,1088.0,GasA,Ex,Y,SBrkr,1324.0,0.0,0.0,1324.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1965.0,RFn,2.0,440.0,TA,TA,Y,0.0,138.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,12.0,2006.0,WD,Abnorml,160000.0
1417.0,190.0,RM,60.0,0.12287880931107843,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4.0,6.0,1885.0,1950.0,Gable,CompShg,VinylSd,AsbShng,,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,777.0,777.0,GasA,Gd,Y,SBrkr,1246.0,1044.0,0.0,2290.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,11.0,Typ,0.0,,Detchd,1971.0,Unf,2.0,560.0,TA,TA,N,0.0,0.0,114.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,WD,Normal,122500.0
293.0,50.0,RL,60.0,0.1303945593247866,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5.0,4.0,1949.0,2008.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,292.0,Unf,0.0,476.0,768.0,GasA,Gd,Y,SBrkr,1148.0,568.0,0.0,1716.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,8.0,Min2,1.0,Gd,Attchd,1949.0,Unf,1.0,281.0,TA,TA,Y,0.0,0.0,0.0,0.0,160.0,0.0,,,,0.0,1.0,2009.0,WD,Normal,131000.0
392.0,60.0,RL,71.0,0.21753368991850458,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6.0,5.0,2001.0,2002.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Ex,TA,No,ALQ,690.0,Unf,0.0,114.0,804.0,GasA,Ex,Y,SBrkr,804.0,1157.0,0.0,1961.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,BuiltIn,2001.0,Fin,2.0,560.0,TA,TA,Y,125.0,192.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,WD,Normal,215000.0
1394.0,190.0,RM,60.0,0.06405989616031879,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6.0,7.0,1905.0,2000.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,482.0,482.0,GasA,Ex,N,SBrkr,1221.0,691.0,0.0,1912.0,0.0,0.0,2.0,0.0,3.0,2.0,TA,7.0,Typ,1.0,TA,Detchd,2003.0,Unf,2.0,672.0,Gd,TA,Y,0.0,25.0,212.0,0.0,0.0,0.0,,,,0.0,4.0,2008.0,WD,Normal,163000.0
1237.0,160.0,RL,36.0,-0.8260663228545103,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,Y,SBrkr,764.0,862.0,0.0,1626.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,6.0,Typ,0.0,,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA,Y,0.0,27.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2010.0,WD,Normal,175500.0
178.0,50.0,RL,,0.37449304890043905,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5.0,5.0,1958.0,1958.0,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,57.0,BLQ,441.0,554.0,1052.0,GasA,Ex,Y,SBrkr,1252.0,668.0,0.0,1920.0,1.0,0.0,2.0,0.0,4.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,1958.0,Unf,2.0,451.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,WD,Normal,172500.0
777.0,20.0,RL,86.0,0.10871870058959926,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20.0,Unf,0.0,1594.0,1614.0,GasA,Ex,Y,SBrkr,1614.0,0.0,0.0,1614.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,,Attchd,2005.0,RFn,3.0,865.0,TA,TA,Y,144.0,59.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,New,Partial,221500.0
1287.0,20.0,RL,,-0.04595325621425014,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6.0,5.0,1963.0,1963.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,569.0,Rec,81.0,678.0,1328.0,GasA,TA,Y,SBrkr,1328.0,0.0,0.0,1328.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,2.0,Gd,Attchd,1963.0,Unf,2.0,528.0,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2010.0,WD,Normal,143000.0
1370.0,20.0,RL,48.0,0.046087450475364465,Pave,,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2003.0,2003.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,Av,BLQ,370.0,GLQ,972.0,315.0,1657.0,GasA,Ex,Y,SBrkr,1668.0,0.0,0.0,1668.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,2003.0,Fin,2.0,502.0,TA,TA,Y,0.0,262.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2010.0,WD,Normal,232000.0
452.0,20.0,RL,62.0,6.595246658072723,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7.0,5.0,1975.0,1975.0,Gable,WdShngl,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,655.0,Unf,0.0,878.0,1533.0,GasA,TA,Y,SBrkr,1533.0,0.0,0.0,1533.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,2.0,TA,Attchd,1975.0,Unf,2.0,576.0,TA,TA,Y,200.0,54.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2006.0,WD,Normal,280000.0
241.0,20.0,FV,75.0,-0.13200314767554663,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8.0,5.0,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1078.0,Unf,0.0,488.0,1566.0,GasA,Ex,Y,SBrkr,1566.0,0.0,0.0,1566.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,,Attchd,2008.0,RFn,2.0,750.0,TA,TA,Y,144.0,168.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,WD,Normal,262500.0
969.0,50.0,RM,50.0,-0.4669441808951501,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3.0,6.0,1910.0,1950.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,600.0,600.0,Grav,Fa,N,SBrkr,600.0,368.0,0.0,968.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,0.0,,,,,0.0,0.0,,,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,5.0,2009.0,WD,Abnorml,37900.0
227.0,60.0,RL,82.0,-0.028525430095506548,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7.0,5.0,1995.0,1995.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,565.0,Unf,0.0,638.0,1203.0,GasA,Ex,Y,SBrkr,1214.0,1306.0,0.0,2520.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,TA,Attchd,1995.0,RFn,3.0,721.0,TA,TA,Y,224.0,114.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2007.0,WD,Abnorml,290000.0
1161.0,160.0,RL,24.0,-0.8639718446627777,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6.0,5.0,1978.0,1978.0,Gable,CompShg,Plywood,Brk Cmn,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,311.0,Unf,0.0,544.0,855.0,GasA,Fa,Y,SBrkr,855.0,601.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1978.0,Unf,2.0,440.0,TA,TA,Y,26.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2010.0,WD,Normal,146000.0
870.0,60.0,RL,80.0,-0.029832517054412318,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,1993.0,1994.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,750.0,Unf,0.0,300.0,1050.0,GasA,Ex,Y,SBrkr,1062.0,887.0,0.0,1949.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,1993.0,Fin,2.0,574.0,TA,TA,Y,156.0,90.0,0.0,0.0,0.0,0.0,,GdPrv,,0.0,6.0,2010.0,WD,Normal,236000.0
625.0,60.0,RL,80.0,0.02049033086345981,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6.0,5.0,1972.0,1972.0,Gable,CompShg,VinylSd,VinylSd,,288.0,TA,TA,CBlock,TA,TA,No,Rec,247.0,Unf,0.0,485.0,732.0,GasA,Gd,Y,SBrkr,1012.0,778.0,0.0,1790.0,1.0,0.0,1.0,2.0,4.0,1.0,TA,8.0,Min2,1.0,TA,Attchd,1972.0,RFn,2.0,484.0,TA,TA,Y,148.0,0.0,0.0,0.0,147.0,0.0,,,,0.0,11.0,2006.0,WD,Normal,165150.0
180.0,30.0,RM,60.0,-0.18428662603177742,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5.0,6.0,1923.0,2006.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,968.0,968.0,GasA,TA,Y,SBrkr,968.0,0.0,0.0,968.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,Detchd,1935.0,Unf,2.0,480.0,Fa,TA,N,0.0,0.0,184.0,0.0,0.0,0.0,,,,0.0,7.0,2007.0,WD,Normal,100000.0
368.0,80.0,RL,101.0,-0.11566456068922452,Pave,,IR1,Lvl,AllPub,Corner,Gtl,mes,Norm,Norm,1Fam,SLvl,6.0,5.0,1962.0,1962.0,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,371.0,Unf,0.0,728.0,1099.0,GasA,Gd,Y,SBrkr,1431.0,0.0,0.0,1431.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Basment,1962.0,RFn,1.0,296.0,TA,TA,Y,64.0,110.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2008.0,WD,Normal,165000.0
166.0,190.0,RL,62.0,-0.011533299629731543,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5.0,7.0,1940.0,1999.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,351.0,Rec,181.0,112.0,644.0,GasA,Gd,Y,SBrkr,808.0,547.0,0.0,1355.0,1.0,0.0,2.0,0.0,4.0,2.0,TA,6.0,Typ,0.0,,,,,0.0,0.0,,,Y,140.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2008.0,WD,Normal,127500.0
469.0,20.0,RL,98.0,0.1324641136763874,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,248.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1626.0,1626.0,GasA,Ex,Y,SBrkr,1634.0,0.0,0.0,1634.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2006.0,RFn,3.0,866.0,TA,TA,Y,0.0,44.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2007.0,WD,Normal,250000.0
147.0,30.0,RM,51.0,-0.44570401781293134,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5.0,7.0,1931.0,1993.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,209.0,Unf,0.0,506.0,715.0,GasA,TA,Y,FuseA,875.0,0.0,0.0,875.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,Detchd,1931.0,Unf,1.0,180.0,Fa,TA,Y,48.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2009.0,WD,Normal,105000.0
969.0,50.0,RM,50.0,-0.4669441808951501,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3.0,6.0,1910.0,1950.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,600.0,600.0,Grav,Fa,N,SBrkr,600.0,368.0,0.0,968.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,0.0,,,,,0.0,0.0,,,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,5.0,2009.0,WD,Abnorml,37900.0
394.0,30.0,RL,,-0.3012709088538438,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4.0,5.0,1941.0,1950.0,Gable,CompShg,WdShing,Wd Shng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,266.0,Unf,0.0,522.0,788.0,GasA,TA,Y,FuseA,788.0,0.0,0.0,788.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,2.0,TA,,,,0.0,0.0,,,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,4.0,2006.0,WD,Abnorml,100000.0
979.0,20.0,RL,68.0,-0.08298738671658028,Pave,,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4.0,5.0,1954.0,1954.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,552.0,Unf,0.0,342.0,894.0,GasA,Ex,Y,SBrkr,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Detchd,1999.0,Unf,2.0,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2007.0,WD,Abnorml,110000.0
862.0,190.0,RL,75.0,0.15392212458509044,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5.0,4.0,1965.0,1965.0,Hip,CompShg,Plywood,HdBoard,,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,841.0,Unf,0.0,198.0,1039.0,GasA,Ex,Y,SBrkr,1039.0,0.0,0.0,1039.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,,Attchd,1965.0,Unf,2.0,504.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,WD,Normal,131500.0
766.0,20.0,RL,75.0,0.47655475560833127,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9.0,5.0,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1498.0,1498.0,GasA,Ex,Y,SBrkr,1506.0,0.0,0.0,1506.0,0.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,1.0,Gd,Attchd,2008.0,Fin,2.0,592.0,TA,TA,Y,0.0,174.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2008.0,New,Partial,264132.0
